FIELD_ID,FLD_NAME,FLD_NAME2,REG_CODE,REG_NAME,COUNTRY,LAT_DD,LON_DD,LOC_ACCY,ON_OFF_LOC,DISC_YR,FIELD_TYPE,SIZE_CLASS,EUR_MMBOE,RSVS_MMBOE,PRV_USGS_C,PRV_USGS_N,BSN_TELL_C,BSN_TELL_N,BSN_BALLY,RSVR_LITH1,RSVR_LITH2,ERA,SYSTEM,SERIES,STAGE,RSVR_DEPFT,RSVR_DEPKM,TRAP_CLASS,TRAP_TYPE
843,Crux,,G,ASIA AND OCEANIA,Australia,-12.944025,124.452589,B,Offshore,2000,Gas,Giant,500,429.091,3913,Browse Basin,BS000000300,BONAPARTE,TYPE 1,SANDSTONE,deltaic sandstone,Mesozoic,Jurassic,Lower Jurassic,,12473,3.8,Structural,
844,Agua Dulce-Stratton,,A,NORTH AMERICA,United States,27.833333,-97.5,B,Onshore,1928,Gas,Giant,514.7,73.046,5047,Western Gulf,BS000000263,SABINAS - RIO GRANDE,TYPE 1,SANDSTONE,,Cenozoic,Neogene,Miocene,,,,Structural,Anticline
845,Oklahoma City,,A,NORTH AMERICA,United States,35.5,-97.5,B,Onshore,1928,Oil,Giant,829.135,117.67,5055,Nemaha Uplift,BS000000371,ANADARKO - HUGOTON,TYPE 2,SANDSTONE,,Paleozoic,Ordovician,Middle Ordovician,,5000,1.52,Structural,Anticline
846,Venture,,A,NORTH AMERICA,Canada,44.033333,-59.616667,B,Offshore,1979,Gas,Giant,598.333,260.18,5217,Scotian Shelf,BS000000353,SCOTIAN SHELF,TYPE 1,SANDSTONE,,Mesozoic,Cretaceous,Lower Cretaceous,,17650,5.38,Structural,Anticline
847,Simian,,F,AFRICA,Egypt,32.128667,30.793414,B,Offshore,1999,Gas,Giant,583.333,482.443,2035,Nile Delta Basin,BS000000009,NILE DELTA,TYPE 1,SANDSTONE,"sand, channel fill",Cenozoic,Neogene,Pliocene,,,,Combination,
848,Sapphire,,F,AFRICA,Egypt,32.022618,30.364877,B,Offshore,2000,Gas,Giant,573.333,492.025,2035,Nile Delta Basin,BS000000009,NILE DELTA,TYPE 1,SANDSTONE,"sandstone, marine deltaic",Cenozoic,Neogene,Pliocene,Piacenzian,8250,2.52,Combination,
849,Nnwa Doro,,F,AFRICA,Nigeria,3.300167,6.277,B,Offshore,2000,Gas,Giant,797.333,684.258,7192,Niger Delta,BS000000094,NIGER DELTA,TYPE 1,SANDSTONE,"sandstone, canyon fill",Cenozoic,Neogene,Miocene,,14925,4.55,Combination,
850,Khazzan,,E,MIDDLE EAST,Oman,21.183333,56.383333,B,Onshore,2001,Gas,Giant,500,445.472,2014,Ghaba Salt Basin,BS000000033,RUB AL KHALI,TYPE 1,SANDSTONE,"sandstone, subtidal",Paleozoic,Cambrian,Furongian,,14750,4.5,Combination,
851,Usan,,F,AFRICA,Nigeria,3.557028,7.456036,B,Offshore,2002,Oil,Giant,541.667,501.273,7192,Niger Delta,BS000000094,NIGER DELTA,TYPE 1,SANDSTONE,"sandstone, channel fill",Cenozoic,Neogene,Miocene,,8150,2.48,Combination,
852,Peng Lai,,G,ASIA AND OCEANIA,China,38.385761,120.108945,B,Offshore,1999,Oil,Giant,835,690.582,3124,Luxi Jiaoliao Uplift,BS000000243,NORTH CHINA,TYPE 3,SANDSTONE,"sandstone, fluvial",Cenozoic,Neogene,Miocene,,5000,1.52,Combination,
853,059-6J-001,,F,AFRICA,Libya,28.8205,21.27125,A,Onshore,2002,Oil,Giant,902.5,835.199,2043,Sirte Basin,BS000000014,SIRTE,TYPE 1,SANDSTONE,"sandstone, fluvial, shallow marine",Mesozoic,Cretaceous,Lower Cretaceous,,10967,3.34,Combination,
854,Mexilhao,,B,CENTRAL AND SOUTH AMERICA,Brazil,-24.487811,-44.150386,B,Offshore,2001,Gas,Giant,1343,1196.537,6036,Santos Basin,BS000000061,SANTOS,TYPE 1,SANDSTONE,"sandstone, turbidite",Mesozoic,Cretaceous,Upper Cretaceous,,15750,4.8,Structural,Gravity Flow
855,Calliance,Formerly Brecknock South,G,ASIA AND OCEANIA,Australia,-14.606459,121.639042,B,Offshore,2000,Gas,Giant,748.467,642.321,3913,Browse Basin,BS000000301,BROWSE,TYPE 1,SANDSTONE,,Mesozoic,Jurassic,Lower Jurassic,,12076,3.68,Combination,
856,Fulmar,,C,WESTERN EUROPE,United Kingdom,56.5,2.133333,B,Offshore,1980,Oil,Giant,500,223.652,4025,North Sea Graben,BS000000488,CENTRAL GRABEN,TYPE 1,SANDSTONE,,Mesozoic,Jurassic,Lower Jurassic,,10827,3.3,Combination,
857,Benchamas,,G,ASIA AND OCEANIA,Thailand,10.516667,101.266667,B,Offshore,1995,Gas,Giant,920,659.571,3507,Thai Basin,BS000000121,PATTANI,TYPE 3,SANDSTONE,fluvio-deltaic sandstone,Cenozoic,Neogene,Miocene,,,,Combination,
858,Minas,,G,ASIA AND OCEANIA,Indonesia,0.783078,101.41035,A,Onshore,1944,Gas,Giant,4324,830.275,3808,Central Sumatra Basin,BS000000225,CENTRAL SUMATRA,TYPE 3,SANDSTONE,,Cenozoic,Paleogene,Oligocene,,2400,0.73,Combination,
859,Smoerbukk,Smorbukk,C,WESTERN EUROPE,Norway,65,6.566667,B,Offshore,1984,Gas,Giant,1116.667,561.33,4017,Vestford-Helgeland,BS000000803,VORING,TYPE 1,SANDSTONE,low-permeability sandstone,Mesozoic,Jurassic,Lower Jurassic,,14764,4.5,Combination,
860,Salt Creek,,A,NORTH AMERICA,United States,43.5,-106.25,A,Onshore,1906,Oil,Giant,676.147,65.754,5033,Powder River Basin,BS000000686,POWDER RIVER,TYPE 2,SANDSTONE,,Mesozoic,Cretaceous,,,1000,0.3,Combination,
861,Wiriagar-Deep,With Vorwata = Tangguh,G,ASIA AND OCEANIA,Indonesia,-2.216667,132.85,B,Onshore,1995,Gas,Giant,2166.667,1553.338,3805,Bintuni/Sulawati Province,BS000000170,BINTUNI,TYPE 1,SANDSTONE,,Unknown,,,,,,Combination,
862,Frigg,,C,WESTERN EUROPE,Norway and United Kingdom,59.883333,2.083333,B,Offshore,1971,Gas,Giant,696.667,244.585,4025,North Sea Graben,BS000000850,NORTHERN NORTH SEA,TYPE 1,SANDSTONE,,Cenozoic,Paleogene,Paleocene,,6000,1.83,Stratigraphic,Gravity Flow
863,Tamar,,E,MIDDLE EAST,Israel,32.86597,34.020816,C,Offshore,2009,Gas,Giant,1166.667,1166.667,2032,Levantine Basin,BS000000492,EAST MEDITERRANEAN,TYPE 1,SANDSTONE,,Cenozoic,Neogene,Miocene,,,,Structural,Fault Block
864,Kalamkas,,D,EASTERN EUROPE AND FORMER USSR,Kazakhstan,45.374339,51.957886,A,Onshore,1976,Oil,Giant,899.498,360.103,1150,North Ustyurt Basin,BS000000074,PRECASPIAN,TYPE 1,SANDSTONE,,Mesozoic,Jurassic,Upper Jurassic,,2441,0.74,Stratigraphic,Sub-unconformity
865,Loma de la Lata,,B,CENTRAL AND SOUTH AMERICA,Argentina,-38.195381,-68.101525,A,Onshore,1977,Gas,Giant,1658,682.073,6055,Neuquen Basin,BS000000138,NEUQUEN,TYPE 3,SANDSTONE,,Mesozoic,Jurassic,Upper Jurassic,,9672,2.95,Stratigraphic,Sub-unconformity
866,Hides,,G,ASIA AND OCEANIA,Papua New Guinea,-7.75,144.15,B,Onshore,1987,Gas,Giant,1402.943,772.927,3969,Papuan Basin-Shelf Platform,BS000000177,PAPUAN,TYPE 1,SANDSTONE,quartzose sandstone,Mesozoic,Cretaceous,Lower Cretaceous,,492,0.15,Structural,Fault
867,Rankin North,,G,ASIA AND OCEANIA,Australia,-19.6,116.116667,B,Offshore,1971,Gas,Giant,1208.882,424.413,3948,Northwest Shelf,BS000000303,NORTH CARNARVON,TYPE 1,SANDSTONE,quartzose sandstone,Mesozoic,Jurassic,Lower Jurassic,,8694,2.65,Structural,Fault Block
868,Troll,,C,WESTERN EUROPE,Norway,60.77199,3.55441,B,Offshore,1979,Gas,Supergiant,5118.239,2225.625,4025,North Sea Graben,BS000000850,NORTHERN NORTH SEA,TYPE 1,SANDSTONE,,Mesozoic,Jurassic,Lower Jurassic,,4314,1.32,Structural,Fault Block
869,Groningen,,C,WESTERN EUROPE,Netherlands,53.23371,6.73065,B,Onshore,1959,Gas,Supergiant,7177.947,1891.329,4035,Northwest German Basin,BS000000747,SOUTHERN NORTH SEA - ANGLO DUTCH,TYPE 1,SANDSTONE,,Paleozoic,Permian,Lopingian,,8530,2.6,Structural,Fault Block
870,Belayim Marine,,F,AFRICA,Egypt,28.60297,33.12781,A,Offshore,1961,Oil,Giant,877.653,241.999,2071,Red Sea Basin,BS000000288,GULF OF SUEZ,TYPE 1,SANDSTONE,,Cenozoic,Neogene,Miocene,,7050,2.15,Structural,Fault Block
871,Statfjord,,C,WESTERN EUROPE,Norway,61.20421,1.8287,B,Offshore,1974,Oil,Supergiant,9429.907,3578.646,4025,North Sea Graben,BS000000850,NORTHERN NORTH SEA,TYPE 1,SANDSTONE,,Mesozoic,Jurassic,Middle Jurassic,,7743,2.36,Structural,Fault Block
872,Heidrun,,C,WESTERN EUROPE,Norway,65.33677,7.30959,B,Offshore,1985,Oil,Giant,1271.668,722.935,4017,Vestford-Helgeland,BS000000803,VORING,TYPE 1,SANDSTONE,,Mesozoic,Jurassic,Lower Jurassic,,6824,2.08,Structural,Fault Block
873,Snorre,,C,WESTERN EUROPE,Norway,61.54701,2.27324,B,Offshore,1979,Oil,Giant,1997.462,868.58,4025,North Sea Graben,BS000000850,NORTHERN NORTH SEA,TYPE 1,SANDSTONE,,Mesozoic,Triassic,Upper Triassic,,7792,2.38,Structural,Fault Block
874,Ramadan,,F,AFRICA,Egypt,28.283333,33.3,B,Offshore,1974,Oil,Giant,500,189.75,2071,Red Sea Basin,BS000000288,GULF OF SUEZ,TYPE 1,SANDSTONE,,Mesozoic,Cretaceous,Upper Cretaceous,,12050,3.67,Structural,Fault Block
875,Morecambe,,C,WESTERN EUROPE,United Kingdom,53.866667,-3.633333,B,Offshore,1974,Gas,Giant,833.333,316.25,4030,Irish Sea,BS000000491,EAST IRISH SEA,TYPE 1,SANDSTONE,,Mesozoic,Triassic,Middle Triassic,,3100,0.94,Structural,Fault Block
876,Wadayhi,,E,MIDDLE EAST,Saudi Arabia,24,48.5,B,Onshore,1998,Gas,Giant,850,677.82,2023,Widyan Basin-Int. Platform,BS000000038,WIDYAN - NORTH ARABIAN GULF,TYPE 1,SANDSTONE,,Paleozoic,Permian,Lopingian,,13629,4.15,Structural,Fault Block
877,Dilam,,E,MIDDLE EAST,Saudi Arabia,23.9,47,B,Onshore,1989,Gas,Giant,1383.333,811.827,2020,Interior Homocline-Central Arch,BS000000038,WIDYAN - NORTH ARABIAN GULF,TYPE 1,SANDSTONE,,Paleozoic,Ordovician,Upper Ordovician,,7907,2.41,Structural,Fault Block
878,Hawtah,,E,MIDDLE EAST,Saudi Arabia,22.544566,46.496464,B,Onshore,1989,Oil,Giant,1969.05,1155.563,2020,Interior Homocline-Central Arch,BS000000038,WIDYAN - NORTH ARABIAN GULF,TYPE 1,SANDSTONE,,Paleozoic,Permian,Lopingian,,6234,1.9,Structural,Fault Block
879,Raghib,,E,MIDDLE EAST,Saudi Arabia,23.65633,47.07,B,Onshore,1990,Oil,Giant,603.333,365.674,2020,Interior Homocline-Central Arch,BS000000038,WIDYAN - NORTH ARABIAN GULF,TYPE 1,SANDSTONE,,Paleozoic,Permian,Lopingian,,8022,2.45,Structural,Fault Block
880,Endicott,,A,NORTH AMERICA,United States,70.36609,-147.85141,B,Offshore,1978,Oil,Giant,577,244,5081,Beaufort Shelf OCS,BS000000343,NORTH SLOPE,TYPE 2,SANDSTONE,fine- to coarse-grained quartz sandstone,Paleozoic,Carboniferous,Mississippian,,10000,3.05,Combination,
881,Scarab-Saffron,,F,AFRICA,Egypt,32.05,30.616667,B,Offshore,1998,Gas,Giant,666.667,531.623,2035,Nile Delta Basin,BS000000009,NILE DELTA,TYPE 1,SANDSTONE,,Cenozoic,Neogene,Pliocene,Piacenzian,,,Stratigraphic,Gravity Flow
882,Ceiba,,F,AFRICA,Equatorial Guinea,1.45,9.183333,B,Offshore,1999,Oil,Giant,500,413.522,7203,West-central Coastal,BS000000341,RIO MUNI,TYPE 1,SANDSTONE,,Mesozoic,Cretaceous,Upper Cretaceous,,9700,2.96,Stratigraphic,Gravity Flow
883,Albacora East,,B,CENTRAL AND SOUTH AMERICA,Brazil,-21.8333,-39.8333,B,Offshore,1993,Oil,Giant,818.333,547.809,6035,Campos Basin,BS000000042,CAMPOS,TYPE 1,SANDSTONE,,Mesozoic,Cretaceous,Upper Cretaceous,,,,Stratigraphic,Gravity Flow
884,Priob'ye,Priobskoe,D,EASTERN EUROPE AND FORMER USSR,Russia,61.120717,70.200542,A,Onshore,1982,Oil,Supergiant,5747.457,2723.303,1174,West Siberian Basin,BS000000306,CENTRAL SUB-BASIN - WEST SIBERIA,TYPE 1,SANDSTONE,argillaceous sandstone,Mesozoic,Cretaceous,Lower Cretaceous,,8202,2.5,Stratigraphic,Gravity Flow
885,Buzzard,,C,WESTERN EUROPE,United Kingdom,57.8,-0.966667,B,Offshore,2001,Oil,Giant,500,445.472,4025,North Sea Graben,BS000000617,MORAY FIRTH,TYPE 1,SANDSTONE,,Mesozoic,Jurassic,Upper Jurassic,,7800,2.38,Stratigraphic,Gravity Flow
886,Roncador,,B,CENTRAL AND SOUTH AMERICA,Brazil,-21.94476,-39.71713,B,Offshore,1996,Oil,Giant,3200,2375.857,6035,Campos Basin,BS000000042,CAMPOS,TYPE 1,SANDSTONE,,Mesozoic,Cretaceous,Upper Cretaceous,,10827,3.3,Stratigraphic,Gravity Flow
887,Yubileynoye,,D,EASTERN EUROPE AND FORMER USSR,Russia,64.833333,75.95,B,Onshore,1969,Gas,Giant,2493.357,832.322,1174,West Siberian Basin,BS000000306,CENTRAL SUB-BASIN - WEST SIBERIA,TYPE 1,SANDSTONE,calcareous quartzose sandstone,Mesozoic,Cretaceous,,,3369,1.03,Stratigraphic,Unconformity
888,Abadi,,G,ASIA AND OCEANIA,Indonesia,-9.266689,130.485556,B,Offshore,2000,Gas,Giant,768,659.084,3910,Bonaparte Gulf Basin,BS000000300,BONAPARTE,TYPE 1,SANDSTONE,,Mesozoic,Jurassic,Middle Jurassic,,12628,3.85,Combination,
889,Prudhoe Bay,Prudhoe Pool and 10 other oil pools,A,NORTH AMERICA,United States,70.3114,-148.862736,A,Onshore,1967,Oil,Supergiant,19606.333,6229.984,5001,Northern Alaska,BS000000343,NORTH SLOPE,TYPE 2,SANDSTONE,,Mesozoic,Triassic,Upper Triassic,,8500,2.59,Combination,
890,Julimar Southeast-1,,G,ASIA AND OCEANIA,Australia,-19,118,C,Offshore,2008,Gas,Giant,500,500,3948,Northwest Shelf,BS000000303,NORTH CARNARVON,TYPE 1,SANDSTONE,,Mesozoic,Triassic,Upper Triassic,,,,Unknown,
891,Hai Su Den,Block 15-2/01,G,ASIA AND OCEANIA,Vietnam,9.9,107.9,C,Offshore,2008,Oil,Giant,666.667,667,3503,Mekong/Cuulong/Vung Tau Basin,BS000000112,CUU LONG,TYPE 1,SANDSTONE,,Cenozoic,Neogene,Miocene,,11168,3.41,Unknown,
892,"Bonga, Southwest",,F,AFRICA,Nigeria,4.463418,4.530578,B,Offshore,2001,Oil,Giant,1333.333,1187.925,7192,Niger Delta,BS000000094,NIGER DELTA,TYPE 1,SANDSTONE,deepwater channel sandstones,Cenozoic,Neogene,Miocene,,,,Combination,
893,Quiriquire,,B,CENTRAL AND SOUTH AMERICA,Venezuela,9.916233,-63.145772,A,Onshore,1925,Gas,Giant,827.512,111.298,6098,East Venezuela Basin,BS000000330,MATURIN,TYPE 2,SANDSTONE,,Cenozoic,Neogene,Pliocene,Piacenzian,1300,0.4,Stratigraphic,Pinch-out
894,Burbank,,A,NORTH AMERICA,United States,36.699364,-96.7153,A,Onshore,1920,Oil,Giant,546.694,67.347,5060,Cherokee Platform,BS000000371,ANADARKO - HUGOTON,TYPE 2,SANDSTONE,,Paleozoic,Carboniferous,Mississippian,,2850,0.87,Stratigraphic,Pinch-out
895,Point Thomson,Flaxman Island,A,NORTH AMERICA,United States,70.19897,-146.05268,A,Onshore,1975,Gas,Giant,1628.333,1628.333,5001,Northern Alaska,BS000000343,NORTH SLOPE,TYPE 2,SANDSTONE,,Mesozoic,Cretaceous,Upper Cretaceous,,13120,4,Combination,
896,Deen Dayal,,G,ASIA AND OCEANIA,India,16.668333,82.426667,B,Offshore,2005,Gas,Giant,3333.333,1666.667,8045,Krishna-Godavari,BS000000154,KRISHNA - GODAVARI,TYPE 2,SANDSTONE,"sandstone, turbidite",Cenozoic,Neogene,Miocene,Tortonian,,,Unknown,
897,Lagosta 1,,F,AFRICA,Mozambique,-10.975864,41.047382,B,Offshore,2010,Gas,Giant,500,500,7273,Tanzania Coastal,BS000000106,ROVUMA,,SANDSTONE,,Cenozoic,Paleogene,Oligocene,,,,Unknown,
898,Windjammer,"Windjammer, Barquentine, Lagosta and Camarao complex",F,AFRICA,Mozambique,-10.78063,40.928995,B,Offshore,2009,Gas,Giant,1666.67,1666.67,7273,Tanzania Coastal,BS000000106,ROVUMA,,SANDSTONE,,Cenozoic,Paleogene,Oligocene,,,,Unknown,
899,Dina,"Kuche Depression, northwest Shaanxi province",G,ASIA AND OCEANIA,China,42,83.8,B,Onshore,2001,Gas,Giant,1033.333,1000,3154,Tarim Basin,BS000000078,TARIM,TYPE 2,SANDSTONE,,Cenozoic,Paleogene,Eocene,,,,Unknown,
900,Fazenda Cedro,,B,CENTRAL AND SOUTH AMERICA,Brazil,-18.799111,-39.912778,B,Onshore,1972,Gas,Giant,826.667,297.765,6034,Espirito Santo Basin,BS000000045,ESPIRITO SANTO,TYPE 1,SANDSTONE,"sandstone, turbidite",Mesozoic,Cretaceous,Upper Cretaceous,,,,Unknown,
901,1-RJS-587,,B,CENTRAL AND SOUTH AMERICA,Brazil,-24.325672,-42.662822,B,Offshore,2003,Gas,Giant,686.667,660.396,6036,Santos Basin,BS000000061,SANTOS,TYPE 1,SANDSTONE,,Mesozoic,Cretaceous,Upper Cretaceous,,,,Unknown,
902,Pinedale,,A,NORTH AMERICA,United States,42.5859,-109.7239,A,Onshore,1955,Gas,Giant,4500,1085.47,5037,Southwestern Wyoming,BS000000525,GREEN RIVER,TYPE 2,SANDSTONE,,Mesozoic,Cretaceous,,,,,Unknown,
903,Bayrmalinskoye,,D,EASTERN EUROPE AND FORMER USSR,Turkmenistan,35.924681,61.368825,A,Onshore,1962,Gas,Giant,515,145.313,1154,Amu-Darya Basin,BS000000066,AMU-DAR'YA,TYPE 2,SANDSTONE,,Mesozoic,Cretaceous,,,9100,2.77,Unknown,
904,Muravlenko,,D,EASTERN EUROPE AND FORMER USSR,Russia,63.978714,74.877772,A,Onshore,1978,Gas,Giant,1743.643,737.347,1174,West Siberian Basin,BS000000306,CENTRAL SUB-BASIN - WEST SIBERIA,TYPE 1,SANDSTONE,,Mesozoic,Cretaceous,,,,,Unknown,
905,Pluto,,G,ASIA AND OCEANIA,Australia,-19.883889,115.134167,B,Offshore,2005,Gas,Giant,500,500,3948,Northwest Shelf,BS000000303,NORTH CARNARVON,TYPE 1,SANDSTONE,,Mesozoic,Jurassic,Upper Jurassic,,,,Unknown,
906,Soleninskoye Yuzhno,,D,EASTERN EUROPE AND FORMER USSR,Russia,69.200183,81.376964,A,Onshore,1984,Gas,Giant,583.333,293.232,1175,Yenisey-Khatanga Basin,BS000000311,SOUTH KARA/YAMAL SUB-BASIN - WEST SIBERIA,TYPE 1,SANDSTONE,,Mesozoic,Jurassic,Middle Jurassic,,,,Unknown,
907,Kristin,,C,WESTERN EUROPE,Norway,64.966667,6.4,B,Offshore,1997,Gas,Giant,502.333,386.428,4017,Vestford-Helgeland,BS000000803,VORING,TYPE 1,SANDSTONE,,Mesozoic,Jurassic,Middle Jurassic,,,,Unknown,
908,Lavrans,,C,WESTERN EUROPE,Norway,64.866667,6.6,B,Offshore,1995,Gas,Giant,619.167,443.896,4017,Vestford-Helgeland,BS000000803,VORING,TYPE 1,SANDSTONE,,Mesozoic,Jurassic,Lower Jurassic,,,,Unknown,
911,Incahuasi x-1 ST,,B,CENTRAL AND SOUTH AMERICA,Bolivia,-19.834722,-63.698611,B,Onshore,2004,Gas,Giant,1303.667,1303.667,6045,Santa Cruz-Tarija Basin,BS000000142,SANTA CRUZ,TYPE 3,SANDSTONE,,Paleozoic,Devonian,Middle Devonian,,,,Unknown,
912,South Timbalier Block 168,,A,NORTH AMERICA,United States,28.3,-90.8,C,Offshore,2008,Oil,Giant,1000,1000,5097,Gulf Cenozoic OCS,BS000000260,EAST GULF COAST TERTIARY,TYPE 1,SANDSTONE,sand,Cenozoic,Neogene,Miocene,,30067,9.17,Combination,
913,Kaskida,,A,NORTH AMERICA,United States,26.67145,-92.945,C,Offshore,2006,Oil,Giant,1500,1500,5097,Gulf Cenozoic OCS,BS000000271,WEST GULF COAST TERTIARY,TYPE 1,SANDSTONE,,Cenozoic,Paleogene,Oligocene,,,,Combination,
914,Tiber,Keathley Canyon Block 102,A,NORTH AMERICA,United States,26.05568,-93.738146,C,Offshore,2009,Oil,Giant,750,750,5097,Gulf Cenozoic OCS,BS000000271,WEST GULF COAST TERTIARY,TYPE 1,SANDSTONE,,Cenozoic,Paleogene,Oligocene,,35055,10.68,Combination,
915,1-RJS-539,,B,CENTRAL AND SOUTH AMERICA,Brazil,-24.41058,-42.34115,B,Offshore,1999,Oil,Giant,650,537.579,6036,Santos Basin,BS000000061,SANTOS,TYPE 1,SANDSTONE,,Mesozoic,Cretaceous,Upper Cretaceous,,12570,3.83,Unknown,
916,Lokosovo,,D,EASTERN EUROPE AND FORMER USSR,Russia,61.204378,74.963733,A,Onshore,1963,Oil,Giant,589.823,170.344,1174,West Siberian Basin,BS000000306,CENTRAL SUB-BASIN - WEST SIBERIA,TYPE 1,SANDSTONE,,Mesozoic,Cretaceous,Lower Cretaceous,,,,Unknown,
917,Pokachev,,D,EASTERN EUROPE AND FORMER USSR,Russia,60.875567,75.139375,A,Onshore,1970,Oil,Giant,800,273.832,1174,West Siberian Basin,BS000000306,CENTRAL SUB-BASIN - WEST SIBERIA,TYPE 1,SANDSTONE,,Mesozoic,Cretaceous,Lower Cretaceous,,,,Unknown,
918,Yuzhno Cheremshankskoye,Sorgut,D,EASTERN EUROPE AND FORMER USSR,Russia,58.898611,76.850833,A,Onshore,1986,Oil,Giant,1440,769.159,1174,West Siberian Basin,BS000000306,CENTRAL SUB-BASIN - WEST SIBERIA,TYPE 1,SANDSTONE,,Mesozoic,Cretaceous,Lower Cretaceous,,,,Unknown,
919,Kholmogor,,D,EASTERN EUROPE AND FORMER USSR,Russia,62.5,74,A,Onshore,1973,Oil,Giant,500,184.833,1174,West Siberian Basin,BS000000306,CENTRAL SUB-BASIN - WEST SIBERIA,TYPE 1,SANDSTONE,,Mesozoic,Cretaceous,Lower Cretaceous,,,,Unknown,
920,Norne,,C,WESTERN EUROPE,Norway,66,8.066667,B,Offshore,1991,Oil,Giant,663.835,415.708,4017,Vestford-Helgeland,BS000000803,VORING,TYPE 1,SANDSTONE,,Mesozoic,Triassic,Upper Triassic,,,,Unknown,
921,Skarv-Idun,,C,WESTERN EUROPE,Norway,65.733333,7.65,B,Offshore,1998,Oil,Giant,516.667,412.008,4017,Vestford-Helgeland,BS000000803,VORING,TYPE 1,SANDSTONE,,Mesozoic,Triassic,Upper Triassic,,,,Unknown,
922,Abu Shaddad,,E,MIDDLE EAST,Saudi Arabia,23.784222,47.608319,A,Onshore,1996,Oil,Giant,616.667,457.847,2020,Interior Homocline-Central Arch,BS000000038,WIDYAN - NORTH ARABIAN GULF,TYPE 1,SANDSTONE,,Paleozoic,Permian,Lopingian,,,,Unknown,
923,Mancharovo,,D,EASTERN EUROPE AND FORMER USSR,Russia,55.559325,54.218319,A,Onshore,1939,Oil,Giant,500,87.071,1015,Volga-Ural Region,BS000000801,VOLGA - URALS,TYPE 2,SANDSTONE,quartzose sandstone,Paleozoic,Carboniferous,Mississippian,,,,Unknown,
924,Bavly,,D,EASTERN EUROPE AND FORMER USSR,Russia,54.375886,53.237828,A,Onshore,1939,Oil,Giant,500,87.071,1015,Volga-Ural Region,BS000000801,VOLGA - URALS,TYPE 2,SANDSTONE,,Neo-Proterozoic,Ediacaran,,,,,Unknown,
925,Newark East,,A,NORTH AMERICA,United States,33.11941,-97.39379,A,Onshore,1981,Gas,Giant,4366.667,2009.931,5045,Bend Arch-Fort Worth Basin,BS000000383,ARDMORE - MARIETA,TYPE 1,SHALE,fractured shale,Paleozoic,Carboniferous,Mississippian,,6500,1.98,Stratigraphic,Unconventional
926,Uchkyrskoye,,D,EASTERN EUROPE AND FORMER USSR,Uzbekistan,40.21355,63.465847,B,Onshore,1961,Gas,Giant,500,137.867,1154,Amu-Darya Basin,BS000000066,AMU-DAR'YA,TYPE 2,SILTSTONE,,Mesozoic,Cretaceous,,,5000,1.52,Structural,Anticline
927,Zapadno-Tarkosalin,,D,EASTERN EUROPE AND FORMER USSR,Russia,64.846678,77.243242,A,Onshore,1972,Gas,Giant,583.333,210.116,1174,West Siberian Basin,BS000000306,CENTRAL SUB-BASIN - WEST SIBERIA,TYPE 1,SILTSTONE,,Mesozoic,Cretaceous,,,3500,1.07,Structural,Anticline
928,Spraberry Trend,,A,NORTH AMERICA,United States,31.739661,-101.176653,A,Onshore,1949,Oil,Giant,931.849,197.992,5044,Permian Basin,BS000000609,MIDLAND - PERMIAN,TYPE 2,SILTSTONE,,Paleozoic,Permian,Cisuralian,,7000,2.13,Structural,Fractures
929,Divjake,,D,EASTERN EUROPE AND FORMER USSR,Albania,41.016667,19.466667,B,Onshore,1963,Gas,Giant,500,144.403,4058,Adriatic Basin,BS000000196,IONIAN SEA,TYPE 1,UNKNOWN,,Cenozoic,Neogene,Miocene,Messinian,,,Structural,Anticline
930,Gassi Touil,,F,AFRICA,Algeria,30.40325,6.545814,A,Onshore,1961,Oil,Giant,1148.333,316.635,2054,Trias/Ghadames Basin,BS000000006,ILLIZI - GHADAMES,TYPE 1,UNKNOWN,,Mesozoic,Triassic,Upper Triassic,,6500,1.98,Structural,Anticline
931,Bubulime,Kolonja-Bubullima,D,EASTERN EUROPE AND FORMER USSR,Albania,40.8,19.7,B,Onshore,1963,Gas,Giant,833.333,240.671,4058,Adriatic Basin,BS000000196,IONIAN SEA,TYPE 1,UNKNOWN,,Cenozoic,Neogene,Miocene,Messinian,,,Structural,Anticline
932,RJS-628A,,B,CENTRAL AND SOUTH AMERICA,Brazil,-25,-43,B,Offshore,2006,Oil,Giant,1000,1000,6036,Santos Basin,BS000000061,SANTOS,TYPE 1,UNKNOWN,,Mesozoic,Cretaceous,Upper Cretaceous,,19685,6,Structural,
933,Bushgan,,E,MIDDLE EAST,Iran,28.816667,51.933333,A,Onshore,1961,Oil,Giant,1000,275.735,2030,Zagros Fold Belt,BS000000039,ZAGROS FOLDBELT,TYPE 2,UNKNOWN,,Cenozoic,Neogene,Miocene,,,,Structural,
934,Nile Delta,North El Burg Block,F,AFRICA,Egypt,32,31.3,C,Offshore,2008,Gas,Giant,500,500,2035,Nile Delta Basin,BS000000009,NILE DELTA,TYPE 1,UNKNOWN,,Cenozoic,Paleogene,Oligocene,,21326,6.51,Unknown,
935,Farsi Block,,E,MIDDLE EAST,Iran,27.4,52.1,C,Offshore,2007,Gas,Giant,1833.333,1833.333,2022,Qatar Arch,BS000000038,WIDYAN - NORTH ARABIAN GULF,TYPE 2,UNKNOWN,,Unknown,,,,,,Unknown,
